Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
1,Yes,United States Dollars (USD),31-35,Married,2,0,For an organization,,,,Financial Services,Public corporation,Management - Middle / Lower,AVP,Own,81-90,No,4500000.0,50,,4500000.0,3.5,70000.0,150000.0,ChubbyFI,Yes,41-45,No change,,,,2675000.0,470000.0,250500.0,266000.0,2023
1,Yes,United States Dollars (USD),31-35,"Single, never married",,,For an organization,,,,Retail,Public corporation,Management - Middle / Lower,Internal Audit Sr. Mgr.,Rent,71-80,No,3000000.0,12,,3500000.0,4,,80000.0,FI,Partially,46-50,No change,,,,384000.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Physical Therapist Assisstant,Own,71-80,No,1650000.0,,,1650000.0,3.3,,50000.0,FI,Yes,51-55,No change,,,,627500.0,7500.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"In a relationship, but not married",,3,For an organization,,,,Manufacturing,Private corporation,Other (Please specify) - Scientist,Quality Control Analyst,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),36-40,Married,4,0,For an organization,,,,Manufacturing,Public corporation,Management - Upper,Vice President - Corporate Development,Own,81-90,No,7500000.0,60,,7500000.0,3.5,,250000.0,ChubbyFI,Yes,46-50,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,3,For an organization,,,,"Agriculture, Forestry, Fishing",Private corporation,Management - Upper,,Own,51-60,No,2000000.0,10,,2500000.0,5,100000.0,150000.0,ChubbyFI,Undecided,46-50,No change,,,,780000.0,270000.0,243000.0,243000.0,2023
1,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,2,For an organization,,,,Professional & Business Services,Private corporation,Marketing,Business Development Manager,Rent,81-90,No,1750000.0,17,,2000000.0,4,21804.0,68000.0,FI,Partially,51-55,No change,,,,325500.0,0.0,155000.0,155000.0,2023
2,Yes,United States Dollars (USD),36-40,Married,1,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Professional (non-licensed),Tech Lead,Own,61-70,No,2500000.0,57,,2500000.0,3.25,3849.0,77624.0,FI,Partially,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,1861169.0,174571.0,67315.0,251849.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,2,For an organization,,,,Military,Public agency (Government),Management - Middle / Lower,Government Liaison,Rent,81-90,No,1250000.0,78,,2000000.0,4,,75000.0,FI,Undecided,41-45,No change,,,,978000.0,0.0,125600.0,157000.0,2023
2,Yes,United States Dollars (USD),41-45,Married,1,0,For an organization,,,,Healthcare,Public agency (Government),Professional (licensed / certificated),Architect (buildings),Own,61-70,No,1500000.0,10,,1500000.0,4,32000.0,70000.0,FI,Partially,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,982000.0,14000.0,163000.0,163000.0,2023
1,Yes,United States Dollars (USD),51-55,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Senior Software Engineer,Rent,81-90,Yes,,,No,400000.0,3.5,,125000.0,FI,Undecided,51-55,"Increased my FI and/or RE number,Increased my planned RE date",2500000.0,,,3400000.0,0.0,233760.0,256000.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,,For an organization,,,,Financial Services,Public corporation,Professional (licensed / certificated),Director,Rent,81-90,No,4000000.0,30,,7000000.0,3.5,35000.0,150000.0,ChubbyFI,No,56-60,Increased my FI and/or RE number,,,,1350000.0,0.0,249500.0,380000.0,2023
1,Yes,United States Dollars (USD),31-35,"Single, never married",,,For an organization,,,,Engineering (NOT software),Public corporation,Professional (non-licensed),,Rent,81-90,No,,,,,,,,ChubbyFI,Undecided,46-50,,,,,570000.0,0.0,42000.0,115000.0,2023
2,Yes,United States Dollars (USD),26-30,Married,1,2,For an organization,,,,Healthcare,Public corporation,Professional (licensed / certificated),Actuary,Own,71-80,No,3000000.0,45,,4000000.0,3.5,50000.0,125000.0,ChubbyFI,Partially,41-45,No change,,,,1560000.0,150000.0,19650.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,No,United States Dollars (USD),46-50,Married,,,For an organization,,,,Construction,Private corporation,Management - Upper,President,Own,81-90,No,1750000.0,75,,2000000.0,4,40000.0,80000.0,FI,Undecided,51-55,No change,,,,1870000.0,245000.0,180700.0,192000.0,2023
2,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Public corporation,Consultant,Strategy Consultant,Rent,81-90,Yes,,,No,7500000.0,4,120000.0,360000.0,FatFI,Partially,36-40,No change,1000000.0,,,1185000.0,167000.0,533350.0,533350.0,2023
1,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Rent,71-80,No,2500000.0,32,,5000000.0,3,,60000.0,Barista / Coast FI,Undecided,51-55,Increased my FI and/or RE number,,,,800000.0,0.0,175000.0,229000.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Software Engineer,Rent,91-100,No,1500000.0,34,,2500000.0,3,,75000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,563484.0,0.0,215468.0,249044.0,2023
2,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Manufacturing,Public corporation,Management - Middle / Lower,,Own,81-90,No,1500000.0,42,,1500000.0,4,,50000.0,FI,Yes,36-40,Increased my FI and/or RE number,,,,828000.0,150000.0,131560.0,131560.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Pediatrician,Own,71-80,No,1500000.0,54,,2000000.0,4,50000.0,80000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,1115000.0,250000.0,179000.0,372000.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,2,For an organization,,,,Manufacturing,Public corporation,Professional (non-licensed),Chemist,Rent,61-70,No,2000000.0,13,,2000000.0,3,,0.0,FI,Undecided,51-55,No change,,,,263129.0,0.0,50000.0,169000.0,2023
1,Yes,United States Dollars (USD),21-25,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Software Engineer,Rent,51-60,No,500000.0,13.4,,750000.0,4,,30000.0,Barista / Coast FI,Partially,31-35,,,,,67000.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Management - Middle / Lower,,Rent,81-90,No,3000000.0,30,,3500000.0,3.8,50000.0,200000.0,ChubbyFI,Undecided,51-55,Increased my FI and/or RE number,,,,900000.0,0.0,80000.0,410000.0,2023
2,No,Canadian Dollars (CAD),36-40,Married,2,0,For an organization,,,,Utilities,Private corporation,Management - Middle / Lower,Sr Manager,Rent,61-70,No,1851851.8518518517,40,,1851851.8518518517,4,103703.7037037037,74074.07407407407,FI,Undecided,46-50,No change,,,,796296.2962962963,0.0,167407.4074074074,167407.4074074074,2023
2,Yes,United States Dollars (USD),36-40,Married,2,1,For an organization,,,,Engineering (NOT software),Public corporation,Professional (non-licensed),Chemical Engineer,Own,71-80,Yes,,,No,3500000.0,3,,100000.0,ChubbyFI,No,36-40,Increased my FI and/or RE number,2000000.0,,,3227000.0,177000.0,190000.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,1,0,For an organization,,,,Energy,Private corporation,Professional (non-licensed),Engineer,Own,81-90,No,8000000.0,15,,8000000.0,4,,320000.0,ChubbyFI,Yes,46-50,Increased my FI and/or RE number,,,,2001000.0,800000.0,476000.0,476000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,,For an organization,,,,Healthcare,Public corporation,General labor,Researcher,Rent,91-100,No,3500000.0,21,,3500000.0,3.5,,120000.0,FI,Partially,46-50,No change,,,,732000.0,0.0,321600.0,324600.0,2023
1,Yes,United States Dollars (USD),31-35,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Help Desk,Live with family or friends,61-70,No,1500000.0,15,,1500000.0,4,,50000.0,Barista / Coast FI,Partially,51-55,No change,,,,274000.0,0.0,28400.0,60000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),41-45,Married,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),41-45,Married,1,0,For an organization,,,,Healthcare,Public corporation,Management - Middle / Lower,Sr Mgr,Own,81-90,No,1600000.0,25,,2400000.0,4,80000.0,100000.0,FI,Undecided,56-60,No change,,,,1305000.0,550000.0,201500.0,201500.0,2023
2,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,System Admin,Own,71-80,Yes,,,No,2000000.0,4,1200.0,75000.0,FI,Partially,46-50,Increased my FI and/or RE number,1500000.0,,,680000.0,497000.0,38000.0,133500.0,2023
2,No,Euros (EUR),41-45,Married,2,0,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Professional (licensed / certificated),,Own,61-70,No,324675.32467532466,60,,541125.5411255411,3.44,27056.277056277057,27056.277056277057,LeanFI,Yes,56-60,Increased my FI and/or RE number,,,,487012.98701298697,0.0,56926.406926406926,56926.406926406926,2023
2,Yes,United States Dollars (USD),31-35,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,,,,Distribution / Logistics,Public corporation,Professional (non-licensed),Lead Vendor Relations Manager,Rent,81-90,No,3500000.0,21.43,,3500000.0,3.5,,120000.0,ChubbyFI,No,51-55,Increased my FI and/or RE number,,,,767730.0,0.0,290376.0,202970.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Manufacturing,Public corporation,Professional (non-licensed),Engineer II,Rent,81-90,No,1600000.0,25,,2000000.0,4.5,25000.0,80000.0,Barista / Coast FI,Undecided,51-55,No change,,,,427000.0,8000.0,60000.0,92925.0,2023
1,Yes,United States Dollars (USD),21-25,Married,,3,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,SWE 2,Rent,81-90,No,1800000.0,30,,1800000.0,3,30000.0,15000.0,ChubbyFI,Undecided,31-35,No change,,,,630000.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,3,For an organization,,,,Real Estate,Public corporation,Sales,Vice President,Rent,81-90,No,10000000.0,8,,20000000.0,4,12000000.0,12000000.0,FatFI,No,66-70,"Increased my FI and/or RE number,Increased my planned RE date",,,,768000.0,0.0,203000.0,269000.0,2023
1,Yes,United States Dollars (USD),26-30,Married,,2,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Senior Software Engineer,Rent,81-90,No,2400000.0,6,,2400000.0,3.5,,80000.0,Undecided,Undecided,46-50,No change,,,,155959.0,47300.0,148753.0,146371.0,2023
2,Yes,United States Dollars (USD),36-40,Married,3,0,For an organization,,,,Engineering (NOT software),Public corporation,Professional (non-licensed),Principal engineer,Own,71-80,No,4000000.0,55,,3500000.0,3.3,0.0,125000.0,ChubbyFI,Yes,46-50,No change,,,,3475000.0,760000.0,469000.0,493000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,,For an organization,,,,Professional & Business Services,Private corporation,Professional (licensed / certificated),Attorney,Own,61-70,No,3263000.0,38,,3000000.0,2.5,0.0,85000.0,FI,Undecided,31-35,No change,,,,1680000.0,200000.0,382000.0,510000.0,2023
1,No,Canadian Dollars (CAD),26-30,"Single, never married",,,For an organization,,,,Manufacturing,Public corporation,Management - Middle / Lower,Production Supervisor,Rent,71-80,No,1111111.111111111,20,,1111111.111111111,60,7407.407407407407,33333.33333333333,LeanFI,Yes,41-45,No change,,,,222222.22222222222,0.0,76807.4074074074,87918.51851851851,2023
2,Yes,United States Dollars (USD),41-45,Married,1,0,For an organization,,,,Public Administration (Civilian Government),Nonprofit corporation,Management - Middle / Lower,Director,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),41-45,Married,1,0,For an organization,,,,Other Services,Nonprofit corporation,Management - Middle / Lower,Manager,Own,61-70,No,2500000.0,50,,2500000.0,4,80000.0,100000.0,FI,Yes,51-55,Increased my planned RE date,,,,2122500.0,500000.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,2,For an organization,,,,Information Technology (incl. software engineering),,Information technology,software engineer,Live with family or friends,91-100,No,2000000.0,45,,1500000.0,4,20000.0,60000.0,FI,Undecided,41-45,No change,,,,895000.0,0.0,424150.0,470000.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,,Rent,91-100,Yes,,,No,,,,,ChubbyFI,No,Undecided,No change,,,,2350000.0,10000.0,581770.0,1119800.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For myself,,,,Engineering (NOT software),Self-employed,Consultant,,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Professional (non-licensed),Financial Analyst,Own,61-70,Yes,,,No,2000000.0,3.5,36000.0,70000.0,Undecided,No,41-45,"Increased my FI and/or RE number,Increased my planned RE date",1250000.0,,,2506000.0,500000.0,63000.0,278000.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,1,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Physician,Rent,61-70,No,6000000.0,25,,6000000.0,4,,180000.0,ChubbyFI,Partially,41-45,Increased my FI and/or RE number,,,,1637344.0,0.0,924138.0,941000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,2,1,For an organization,,For myself,,Healthcare,Public corporation,Sales,Surgical Sales Specialist,Own,81-90,No,4000000.0,10,,4000000.0,3,800000.0,80000.0,ChubbyFI,Partially,51-55,No change,,,,1067500.0,356000.0,228024.0,300500.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Public corporation,Consultant,Senior Business Consultant,Own,81-90,No,1000000.0,20,,1500000.0,4,,60000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,690000.0,420000.0,52200.0,220000.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Business Analyst,Rent,71-80,No,900000.0,22,,1200000.0,3.5,100000.0,45000.0,Barista / Coast FI,Partially,51-55,Increased my FI and/or RE number,,,,233000.0,3000.0,30000.0,101500.0,2023
2,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Own,71-80,No,2000000.0,33,,2000000.0,4,,80000.0,FI,Yes,46-50,Increased my FI and/or RE number,,,,1128000.0,102000.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Manufacturing,Private corporation,Professional (non-licensed),Metrologist,Own,71-80,No,2090000.0,39,,2500000.0,3.5,20000.0,85000.0,FI,Yes,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,1332358.0,329518.0,134360.0,134360.0,2023
2,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,2,For an organization,,,,Engineering (NOT software),Private corporation,Professional (licensed / certificated),Project Manager,Own,71-80,No,2500000.0,24.5,,2500000.0,4,20000.0,90000.0,FI,Yes,51-55,Increased my FI and/or RE number,,,,1715000.0,901500.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Middle / Lower,Manager,Own,61-70,No,3600000.0,15,,3600000.0,4,120000.0,100000.0,FI,Partially,51-55,No change,,,,610000.0,143000.0,0.0,0.0,2023
