Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Financial Services,Private corporation,Professional (licensed / certificated),,Own,61-70,No,3000000.0,45.0,,5000000.0,3.5,45000.0,120000.0,FI,No,56-60,No change,,,,1413000.0,150000.0,210000.0,210000.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),Teacher,Own,71-80,No,2000000.0,6.0,,4000000.0,2.5,75000.0,40000.0,FI,No,41-45,No change,,,,470000.0,284000.0,136621.0,136621.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Healthcare,Private corporation,Management - Upper,,Own,61-70,Yes,,,No,,3.5,100000.0,150000.0,ChubbyFI,No,51-55,No change,4000000.0,,,6000000.0,400000.0,120000.0,405000.0,2021
1,Yes,USD,31-35,Married,3.0,0.0,For an organization,,,,,,,,Own,61-70,No,1242513.0,89.0,,2500000.0,3.25,4194.0,54000.0,FI,No,51-55,No change,,,,1493700.0,252000.0,133280.0,133280.0,2021
3,No,CAD,31-35,Married,1.0,1.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Speech path,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Healthcare,Public corporation,Professional (licensed / certificated),Dietitian,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,3.0,For an organization,For an organization,,,,,,,Rent,71-80,No,3000000.0,1.2,,3000000.0,0.04,,120000.0,Undecided,Yes,56-60,Increased my FI and/or RE number,,,,40000.0,0.0,99200.0,159000.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Own,81-90,No,850000.0,19.0,,1000000.0,3.0,15000.0,40000.0,Barista / Coast FI,Partially,41-45,No change,,,,365000.0,33000.0,80732.0,89712.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Education,Public agency,Professional (licensed / certificated),STEM Teacher,Own,71-80,No,2000000.0,45.0,,2500000.0,4.0,30000.0,50000.0,Barista / Coast FI,Undecided,41-45,Increased my FI and/or RE number,,,,1435000.0,250000.0,49600.0,300000.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,36-40,Married,,,For an organization,,,For myself,Information Technology,Private corporation,Information technology,Staff Engineer,Own,71-80,No,1594896.331738437,25.0,,2392344.4976076554,4.0,,79744.81658692185,ChubbyFI,Undecided,61-65,"Increased my FI and/or RE number,Increased my planned RE date",,,,1447767.1451355661,641945.7735247209,222488.03827751195,222488.03827751195,2021
2,No,GBP,51-55,Married,2.0,0.0,,,For myself,,Manufacturing,Private corporation,Management - Upper,Director,Own,61-70,Yes,,,No,2063273.727647868,4.0,55020.63273727648,55020.63273727648,Don't Understand,No,51-55,Increased my FI and/or RE number,1375515.818431912,,,3713892.7097661626,0.0,160935.3507565337,110041.26547455296,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,875000.0,7.24,,,4.0,12000.0,,Undecided,No,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,180000.0,0.0,0.0,100000.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Public corporation,Professional (non-licensed),Analyst,Own,61-70,No,3500000.0,4.0,,3500000.0,3.0,35000.0,100000.0,FI,Partially,51-55,Increased my FI and/or RE number,,,,570000.0,387500.0,35000.0,187500.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,"Single, never married",,3.0,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,EUR,31-35,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,945626.4775413711,40.0,,1182033.096926714,4.0,23640.66193853428,35460.99290780142,FI,Undecided,41-45,No change,,,,880614.657210402,14184.397163120568,60502.364066193855,62943.26241134752,2021
2,Yes,USD,26-30,Married,1.0,2.0,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),Catholic School Teacher,Own,61-70,No,750000.0,39.0,,1500000.0,3.5,50000.0,75000.0,ChubbyFI,Partially,46-50,Increased my FI and/or RE number,,,,605000.0,120000.0,85838.0,126074.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,Own,71-80,No,1200000.0,4.0,,2000000.0,3.0,5000.0,5400.0,ChubbyFI,No,46-50,Increased my FI and/or RE number,,,,467000.0,298000.0,0.0,0.0,2021
2,No,CAD,26-30,"In a relationship, but not married",,,For an organization,,,,Education,Nonprofit corporation,Management - Upper,Manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,91-100,Yes,,,No,4000000.0,3.0,,100000.0,FatFI,Partially,36-40,Increased my FI and/or RE number,1500000.0,,,1900150.0,0.0,61650.0,0.0,2021
1,No,GBP,21-25,"In a relationship, but not married",,,For myself,,,,,,,,Own,81-90,No,2338376.8913342506,57.0,,240715.2682255846,3.0,55020.63273727648,68775.7909215956,FI,Undecided,31-35,No change,,,,2462173.3149931226,749656.121045392,125254.47042640991,137551.5818431912,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Professional & Business Services,Public agency,Professional (non-licensed),,Rent,81-90,No,2000000.0,50.0,,2000000.0,4.0,,,FI,Partially,41-45,No change,,,,1140000.0,10000.0,100000.0,100000.0,2021
1,Yes,USD,56-60,Divorced,2.0,0.0,,For an organization,,,,,,,Own,91-100,Yes,,,No,10000000.0,3.5,36000.0,200000.0,FatFI,No,61-65,No change,5000000.0,,,8880000.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,3.0,For an organization,,,,,,,,Own,61-70,No,1200000.0,4.0,,2000000.0,3.0,5000.0,64000.0,ChubbyFI,No,46-50,Increased my FI and/or RE number,,,,467000.0,298000.0,63800.0,76300.0,2021
2,Yes,USD,31-35,Married,1.0,0.0,For an organization,,,,Media,Nonprofit corporation,Management - Middle / Lower,,Own,81-90,No,2000000.0,25.0,,2000000.0,4.0,80000.0,80000.0,FI,Undecided,51-55,No change,,,,1183000.0,313000.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),School Social Worker,Own,61-70,No,5000000.0,30.0,,6000000.0,4.0,,200000.0,ChubbyFI,No,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,2763000.0,405000.0,0.0,0.0,2021
2,No,EUR,31-35,Married,,2.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,0.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),,Own,71-80,No,300000.0,16.0,,3000000.0,,30000.0,80000.0,Undecided,Partially,66-70,"Increased my FI and/or RE number,Increased my planned RE date",,,,1031000.0,400000.0,150000.0,200000.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,21-30,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Divorced,,1.0,For an organization,,,,,,,,Own,61-70,No,1200000.0,10.0,,1600000.0,3.5,,50000.0,FI,Undecided,56-60,No change,,,,362000.0,132100.0,55692.0,69368.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,1000000.0,62.9,,2000000.0,4.0,20000.0,50000.0,FI,No,36-40,No change,,,,630000.0,0.0,117000.0,117000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Leisure & Hospitality,Self-employed,Skilled laborer / skilled tradesperson,Chef,Own,81-90,No,2000000.0,65.0,,2000000.0,4.0,,75000.0,FI,Yes,41-45,No change,,,,2087000.0,235000.0,235000.0,235000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Distribution / Logistics,Private corporation,Professional (non-licensed),Demand Planner,Own,71-80,No,1500000.0,10.0,,2500000.0,3.5,,100000.0,ChubbyFI,Undecided,46-50,No change,,,,606500.0,308000.0,0.0,222000.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,1000000.0,15.0,,100000.0,4.0,,,,,,,,,,137217.0,0.0,68276.0,69647.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,1.0,1.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Nurse Practitioner,Own,61-70,No,1500000.0,25.0,,2000000.0,4.0,10000.0,60000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,1028000.0,482000.0,227110.0,227110.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,For myself,,,,,,Rent,81-90,No,1000000.0,1.0,,2500000.0,10.0,50000.0,120000.0,Don't Understand,Partially,46-50,Increased my FI and/or RE number,,,,14000.0,250000.0,35000.0,35000.0,2021
2,Yes,USD,31-35,Divorced - Remarried,,,For an organization,,,,Education,Public agency,Information technology,Analyst,Rent,71-80,No,1500000.0,20.0,,1000000.0,4.0,70000.0,60000.0,FI,Undecided,46-50,Increased my FI and/or RE number,,,,426000.0,145000.0,0.0,97000.0,2021
1,Yes,USD,26-30,Married,1.0,2.0,For an organization,,,,,,,,Rent,61-70,No,1400000.0,3.0,,2000000.0,3.0,43848.0,45000.0,FI,No,56-60,Increased my planned RE date,,,,65750.0,0.0,51924.0,51924.0,2021
1,Yes,USD,36-40,"In a relationship, but not married",,,For an organization,,,,,,,,Own,81-90,No,1500000.0,30.0,,1500000.0,4.0,60000.0,60000.0,FI,Yes,56-60,No change,,,,978000.0,518000.0,146324.0,146324.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Healthcare,Nonprofit corporation,Management - Middle / Lower,Project Manager,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,0.0,For an organization,,,,Professional & Business Services,Private corporation,Professional (licensed / certificated),Attorney,Own,61-70,No,2000000.0,40.0,,,3.0,,,Undecided,Partially,56-60,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,,,,,Own,71-80,No,1000000.0,76.0,,800000.0,4.5,30000.0,50000.0,Barista / Coast FI,Partially,41-45,,,,,703979.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,1.0,For an organization,,,,Public Administration (Civilian Government),Nonprofit corporation,Professional (non-licensed),Senior Research Analyst,Own,71-80,No,2000000.0,24.0,,4000000.0,4.0,12000.0,160000.0,ChubbyFI,No,56-60,No change,,,,981000.0,297000.0,168000.0,168000.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Healthcare,Public corporation,Management - Middle / Lower,,Own,41-50,No,200000.0,35.0,,2000000.0,3.5,150000.0,100000.0,ChubbyFI,Partially,46-50,No change,,,,1275000.0,200000.0,300000.0,300000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Media,Private corporation,Management - Middle / Lower,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,2.0,,For an organization,,,,,,,,Own,61-70,Yes,,,No,3000000.0,2.5,,,ChubbyFI,No,36-40,Increased my planned RE date,3000000.0,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Teacher,Rent,91-100,No,2000000.0,20.0,,1500000.0,4.0,100000.0,75000.0,FI,Partially,41-45,No change,,,,24000.0,74000.0,0.0,0.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,For myself,,Real Estate,Private corporation,Marketing,Digital Content Director,Own,61-70,No,3000000.0,25.0,,3000000.0,0.06,50000.0,200000.0,FI,Partially,61-65,No change,,,,1480000.0,340000.0,214800.0,240000.0,2021
1,Yes,USD,31-35,Married,1.0,3.0,For an organization,,,,,,,,Own,71-80,No,2600000.0,3.0,,,,,,FI,Partially,51-55,Increased my FI and/or RE number,,,,459000.0,28000.0,140000.0,140000.0,2021
2,Yes,USD,21-25,Married,,,For an organization,,,,Other Services,Public agency,Professional (licensed / certificated),Community Support Specialist,Rent,51-60,No,1500000.0,4.0,,1500000.0,3.5,90000.0,60000.0,FI,Undecided,41-45,No change,,,,93139.0,30050.0,118581.0,120164.0,2021
1,Yes,USD,41-45,"In a relationship, but not married",,,,,For myself,For an organization,,,,,Own,71-80,Yes,,,Yes,,,,,,,,,1000000.0,3.0,35000.0,2381000.0,145000.0,34600.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,"Arts, Entertainment, Recreation",Nonprofit corporation,Professional (non-licensed),Head Coach,Own,71-80,No,1800000.0,33.3,,2000000.0,4.0,88129.0,108000.0,ChubbyFI,Undecided,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,1144246.0,497516.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Self-employed,Consultant,,Rent,61-70,No,2000000.0,,,,0.03,,,ChubbyFI,Undecided,41-45,Increased my FI and/or RE number,,,,0.0,0.0,0.0,260000.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Professional & Business Services,Private corporation,Marketing,marketing,Own,61-70,No,2200000.0,33.0,,2200000.0,3.33,48000.0,96000.0,ChubbyFI,Undecided,51-55,No change,,,,1450000.0,220000.0,0.0,0.0,2021
1,No,USD,26-30,"Single, never married",,3.0,For myself,For myself,For myself,,,,,,Nomadic,51-60,Yes,,,No,9.22337e+18,4.0,,48000.0,ChubbyFI,No,71+,Increased my FI and/or RE number,2500000.0,,,0.0,0.0,48500.0,500000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Own,51-60,No,2500000.0,25.0,,5000000.0,3.0,100000.0,60000.0,FI,Partially,36-40,No change,,,,945000.0,255000.0,100300.0,124300.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Other Services,Nonprofit corporation,Administrative staff,Library Director,Own,81-90,No,700000.0,15.0,,800000.0,4.0,,24000.0,FI,Undecided,36-40,Increased my FI and/or RE number,,,,321000.0,195000.0,106900.0,130000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,,For an organization,For myself,,,,,,Own,71-80,Yes,,,No,,0.04,,20000.0,LeanFI,Partially,36-40,,800000.0,,,835000.0,0.0,16888.0,29000.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Self-employed,Professional (non-licensed),"CEO, Founder",Own,71-80,No,625000.0,20.0,,1500000.0,4.0,80000.0,75000.0,FI,Partially,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,486300.0,20000.0,112000.0,112000.0,2021
1,Yes,USD,31-35,"Single, never married",,2.0,For an organization,,,,,,,,Rent,91-100,No,3000000.0,7.0,,6000000.0,3.0,,50000.0,FI,Partially,46-50,No change,,,,180000.0,0.0,0.0,145000.0,2021
2,Yes,USD,31-35,Married,1.0,0.0,For an organization,,,,Education,Public agency,Information technology,Project Manager,Own,61-70,Yes,,,No,2000000.0,2.5,30000.0,40000.0,ChubbyFI,Undecided,41-45,No change,1000000.0,,,1440000.0,235000.0,210000.0,210000.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,41-45,Married,,,For an organization,,,,Retail,Public corporation,Management - Middle / Lower,General Manager,Own,81-90,Yes,,,No,1500000.0,4.0,36000.0,60000.0,FI,Partially,41-45,No change,1000000.0,,,1330000.0,264000.0,600000.0,600000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,"For an organization,For myself",,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,No,,,,,,,,Undecided,Undecided,46-50,No change,,,,166000.0,0.0,32000.0,100500.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Information Technology,Nonprofit corporation,Information technology,Software Developer,Rent,81-90,No,1500000.0,29.0,,1500000.0,3.5,,60000.0,Barista / Coast FI,Partially,41-45,No change,,,,677500.0,0.0,161000.0,161000.0,2021
2,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,Financial Services,Public corporation,Professional (non-licensed),Financial analyst,Rent,61-70,No,1000000.0,12.0,,2000000.0,3.5,10000.0,50000.0,ChubbyFI,Partially,46-50,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,No,GBP,31-35,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,1.0,1.0,For an organization,,For myself,,Other Services,Self-employed,Professional (licensed / certificated),Lawyer,Own,61-70,No,20000000.0,35.0,,20000000.0,65.0,,,ChubbyFI,Partially,61-65,No change,,,,1822000.0,1034000.0,420000.0,420000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,71-80,No,5000000.0,2.0,,5000000.0,4.0,120000.0,200000.0,FatFI,Undecided,51-55,No change,,,,105913.0,28465.0,75000.0,75000.0,2021
2,Yes,USD,26-30,Married,,2.0,For an organization,,,,Media,Private corporation,Management - Middle / Lower,,Own,61-70,No,1500000.0,20.0,,1500000.0,3.5,65000.0,60000.0,FI,No,36-40,Increased my FI and/or RE number,,,,480500.0,175200.0,250000.0,250000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Own,61-70,No,500000.0,50.0,,500000.0,3.5,60000.0,48000.0,ChubbyFI,Partially,36-40,Decreased my planned RE date,,,,607000.0,415000.0,36000.0,79500.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,2.0,For an organization,For myself,,,,,,,Own,81-90,No,2000000.0,0.2,,2500000.0,0.035,1900.0,60000.0,Barista / Coast FI,Partially,41-45,Increased my FI and/or RE number,,,,1075000.0,350000.0,185800.0,200000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,1000000.0,8.0,,1500000.0,4.0,0.0,50000.0,FI,Yes,41-45,No change,,,,80000.0,0.0,85100.0,85000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Healthcare,Nonprofit corporation,Program staff,Program Manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,1000000.0,40.0,,1000000.0,3.5,,35000.0,FI,Yes,46-50,No change,,,,640000.0,140000.0,90000.0,90000.0,2021
2,No,CAD,36-40,Married,2.0,0.0,For an organization,,,,Healthcare,Public agency,Skilled laborer / skilled tradesperson,Medical lab technologist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Rent,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,31-35,Married,,2.0,For an organization,,,,Professional & Business Services,Private corporation,Marketing,Sr Manager,Own,61-70,No,1395534.2902711325,26.0,,1993620.4146730462,3.5,9569.377990430621,59808.612440191384,FI,Partially,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,1562998.4051036683,538277.5119617225,173444.97607655503,173444.97607655503,2021
1,Yes,USD,41-45,Married,,,For an organization,,,,,,,,Own,81-90,No,2000000.0,20.0,,2000000.0,4.0,,50000.0,FI,Partially,56-60,No change,,,,707500.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,1.0,1.0,For an organization,,,,Healthcare,Private corporation,Professional (non-licensed),Medical Billing Specialist,Own,71-80,No,1000000.0,21.0,,1500000.0,4.0,10000.0,50000.0,Barista / Coast FI,Partially,41-45,Increased my FI and/or RE number,,,,635000.0,288500.0,165000.0,165000.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Own,91-100,Yes,,,No,4000000.0,3.0,40000.0,90000.0,ChubbyFI,No,36-40,Increased my FI and/or RE number,1800000.0,,,4080000.0,2000000.0,60000.0,280000.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Own,71-80,No,1000000.0,20.0,,4000000.0,4.0,190000.0,100000.0,ChubbyFI,No,36-40,Increased my planned RE date,,,,609000.0,419000.0,0.0,89000.0,2021
